movie_title,director_name,budget,content_rating,duration,actor_1_name,actor_2_name,actor_3_name,gross,genres,Action Genre,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,plot_keywords,imdb_score
Hope Springs ,David Frankel,30000000,3,100,Meryl Streep,Steve Carell,Jean Smart,63536011,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,alone|aron ralston|based on autobiography|canyon|survival,7.6
How Do You Know ,James L. Brooks,120000000,3,121,Shelley Conn,Domenick Lombardozzi,Teyonah Parris,30212620,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,based on true story|cia agent|libya|mercenary|u.s. ambassador,7.4
How to Deal ,Clare Kilner,16000000,3,101,Dylan Baker,Alexandra Holden,Trent Ford,14108518,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,criminal|detective|fire|homicide|media,6.1
In Good Company ,Paul Weitz,26000000,3,109,Scarlett Johansson,Ty Burrell,Dennis Quaid,45489752,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,close up of breasts|female nudity|fugitive|money|undercover,6.7
In the Land of Women ,Jon Kasdan,10000000,3,97,Kristen Stewart,Elena Anaya,Dustin Milligan,11043445,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,fake documentary|hidden camera|mockumentary|narrative|reality show,5.3
It's Kind of a Funny Story ,Anna Boden,8000000,3,101,Zoë Kravitz,Jeremy Davies,Jim Gaffigan,6350058,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bartender|friend|new year's eve|party|punk,5.9
Jersey Girl ,Kevin Smith,35000000,3,102,Stephen Root,Mike Starr,George Carlin,25266129,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21st birthday|college student|drunken man|pubic hair|standing up to father,5.9
Juno ,Jason Reitman,7500000,3,96,J.K. Simmons,Jennifer Garner,Rainn Wilson,143492840,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,accident|faith|love|mathematician|nonlinear timeline,7.7
Keeping the Faith ,Edward Norton,30000000,3,128,Lisa Edelstein,Milos Forman,Anne Bancroft,37036404,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,narcotics|parody|police|remake|undercover cop,7.2
Larry Crowne ,Tom Hanks,30000000,3,98,Tom Hanks,Rob Riggle,Randall Park,35565975,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,college|drugs|hidden camera|tattoo|undercover,7.1
Lars and the Real Girl ,Craig Gillespie,12000000,3,106,Ryan Gosling,Kelli Garner,Paul Schneider,5949693,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bar|dream|drug dealing|nightclub|widower,7.7
Little Black Book ,Nick Hurran,35000000,3,105,Holly Hunter,Kevin Sussman,Dave Annable,20422207,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,adult diaper|diaper|digit in title|dream|sawed off shotgun,4
Madea's Family Reunion ,Tyler Perry,6000000,3,107,Boris Kodjoe,Cicely Tyson,Blair Underwood,63231524,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,outlaw|rancher|small western town|stagecoach|train,7.8
Maid in Manhattan ,Wayne Wang,55000000,3,105,Bob Hoskins,Frances Conroy,Natasha Richardson,93815117,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,alaska|small town|snow|vampire|winter,6.6
Metropolitan ,Whit Stillman,225000,3,98,Chris Eigeman,Taylor Nichols,Ellia Thompson,2938208,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,army|commander|female rear nudity|greek|navy,6.2
Molly ,John Duigan,21000000,3,102,Elaine Hendrix,Jill Hennessy,Sarah Wynter,15593,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,casino|elvis impersonator|gun|heist|rascal,5.9
Morning Glory ,Roger Michell,40000000,3,107,Noah Bean,Patti D'Arbanville,Vanessa Aspillaga,30993544,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,battle|epic|greece|spartan|warrior,7.7
Mrs. Winterbourne ,Richard Benjamin,25000000,3,105,Brendan Fraser,Jane Krakowski,Cathryn de Prume,10070000,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,female on male rape|lent|male rear nudity|masturbation|sex,5.6
Raising Helen ,Garry Marshall,50000000,3,119,Amber Valletta,Felicity Huffman,Spencer Breslin,37486138,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,best friend|cancer|survival rate|therapist|vomiting,7.7
Shall We Dance ,Peter Chelsom,50000000,3,106,Lisa Ann Walter,Nick Cannon,Omar Benson Miller,57887882,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,angel dust the drug|disco|new york city|quaalude|reference to princess grace of monaco,5.8
Something Borrowed ,Luke Greenfield,35000000,3,112,Ashley Williams,Steve Howey,Kirsten Day,39026186,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,camera shot of feet|female stockinged feet|female stockinged soles|nude pantyhose|pantyhose,5.3
Something's Gotta Give ,Nancy Meyers,80000000,3,128,Keanu Reeves,Jon Favreau,Paul Michael Glaser,124590960,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,competition|contest|friend|self expression|white rapper,7
Spanglish ,James L. Brooks,80000000,3,131,Adam Sandler,Paz Vega,Sarah Steele,42044321,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,church|marriage|mormon|mormon church|proposition,7.1
Tadpole ,Gary Winick,150000,3,78,Bebe Neuwirth,Aaron Stanford,Ron Rifkin,2882062,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,death|fbi|forensics|murder|serial killer,5.9
The American President ,Rob Reiner,62000000,3,114,Shawna Waldron,Samantha Mathis,Wendie Malick,65000000,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,blindfolded woman|control|male dominance|sex game|sex in public,5.9
The Battle of Shaker Heights ,Efram Potelle,1000000,3,79,Shiri Appleby,Elden Henson,Kathleen Quinlan,279282,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,cuba|guantanamo|lance corporal|lawyer|murder,7.6
The Break-Up ,Peyton Reed,52000000,3,106,Jon Favreau,John Michael Higgins,Ann-Margret,118683135,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bomb|cia|courthouse|escape|russian,5.3
The Devil Wears Prada ,David Frankel,35000000,3,109,Meryl Streep,Anne Hathaway,Rebecca Mader,124732962,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bare breasts|parody|sexual innuendo|slip and fall|squirting orgasm,4.7
The Family Stone ,Thomas Bezucha,17000000,3,103,Craig T. Nelson,Paul Schneider,Tyrone Giordano,6061759,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,hamburger|parody|priest|psychic|woman in a bikini,5.1
The Mirror Has Two Faces ,Barbra Streisand,42000000,3,122,Jeff Bridges,Austin Pendleton,Mimi Rogers,41252428,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bar|crotch shot|female full frontal nudity|female pubic hair|robbery,7.5
The Next Best Thing ,John Schlesinger,25000000,3,99,Mark Valley,Rupert Everett,Illeana Douglas,14983572,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,hand job|hugging|long hair|new york city|two men one woman,6.8
The Proposal ,Anne Fletcher,40000000,3,108,Ryan Reynolds,Denis O'Hare,Craig T. Nelson,163947053,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,drugs|ex cop|gun fu|machismo|shootout,5.8
The Switch ,Josh Gordon,19000000,3,101,Caroline Dhavernas,Scott Elrod,Kelli Barrett,27758465,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bust|dea|drug cartel|justice|tragic hero,6.1
The Wendell Baker Story ,Andrew Wilson,8000000,3,99,Will Ferrell,Eddie Griffin,Jacob Vargas,127144,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,fbi|journalist|missing|pakistan|reporter,6.7
This Christmas ,Preston A. Whitmore II,13000000,3,117,Mekhi Phifer,Chris Brown,Loretta Devine,49121934,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,dancing sheep|fetish|musical scene|racial humor|snake poison,6.1
Under the Tuscan Sun ,Audrey Wells,18000000,3,113,Raoul Bova,Lindsay Duncan,Mario Monicelli,43601508,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,american dream|immigrant|new york city|oil|violence,7
Waitress ,Adrienne Shelly,2000000,3,108,Lew Temple,Cheryl Hines,Eddie Jemison,19067631,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,freddy krueger|gay|gay subtext|homoeroticism|jock strap,5.4
"Welcome Home, Roscoe Jenkins ",Malcolm D. Lee,35000000,3,114,Mo'Nique,Mike Epps,Cedric the Entertainer,42168445,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,dream|freddy krueger|killer|nightmare|springwood ohio,6.6
What to Expect When You're Expecting ,Kirk Jones,40000000,3,110,Anna Kendrick,Dennis Quaid,Thomas Lennon,41102171,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,demon|dream|elm street|freddy krueger|nightmare,5.7
Whatever It Takes ,David Raynr,15000000,3,94,James Franco,Jodi Lyn O'Keefe,Marla Sokoloff,8735529,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,child|comic book|dream|murderer|nightmare,5.1
Where the Heart Is ,Matt Williams,15000000,3,120,Natalie Portman,James Frain,Stockard Channing,33771174,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,7.5
Why Did I Get Married Too? ,Tyler Perry,20000000,3,121,Michael Jai White,Cicely Tyson,Tasha Smith,60072596,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,cliff|hawaii|island|newlywed|waterfall,6.5
200 Cigarettes ,Risa Bramon Garcia,6000000,4,101,Janeane Garofalo,Dave Chappelle,Gaby Hoffmann,6851636,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,detective|drugs|substance d|undercover|undercover cop,7.1
50/50 ,Jonathan Levine,8000000,4,100,Joseph Gordon-Levitt,Anna Kendrick,Bryce Dallas Howard,34963967,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bar mitzvah|jewish|marital breakup|nose job|rabbi,7
Away We Go ,Sam Mendes,17000000,4,98,Catherine O'Hara,Jim Gaffigan,Carmen Ejogo,9430988,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,7.6
Beginners ,Mike Mills,3200000,4,105,Goran Visnjic,Lou Taylor Pucci,Mary Page Keller,5776314,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,african american|dating|independent film|irreverence|revenge,5.6
Birdman or (The Unexpected Virtue of Ignorance) ,Alejandro G. Iñárritu,18000000,4,119,Emma Stone,Naomi Watts,Merritt Wever,42335698,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,african american|court|law|mississippi|trial,7.4
Boomerang ,Reginald Hudlin,40000000,4,117,John Witherspoon,Eartha Kitt,Geoffrey Holder,70100000,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,christmas|christmas tree|fire|new york city|stoner,6.3
Bulworth ,Warren Beatty,30000000,4,108,Warren Beatty,Kirk Baltz,Graham Beckel,26525834,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,drug dealer|ex cop|murder of wife|revenge|violence,6.5
Charlie Bartlett ,Jon Poll,12000000,4,97,Robert Downey Jr.,Megan Park,Hope Davis,3950294,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,adulterous wife|cheating wife|summer|unfaithfulness|woodstock,6.6
Chasing Amy ,Kevin Smith,250000,4,113,Matt Damon,Ethan Suplee,Joey Lauren Adams,12006514,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bedroom|boyfriend girlfriend relationship|hug|interrupted sex|urban setting,6.1
Cyrus ,Jay Duplass,7000000,4,91,Matt Walsh,Tim Guinee,Katie Aselton,7455447,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,highway travel|on the road|retirement|road movie|wedding,7.2
Don Jon ,Joseph Gordon-Levitt,3000000,4,90,Joseph Gordon-Levitt,Scarlett Johansson,Tony Danza,24475193,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,chopping down a tree|hanging upside down|shopkeeper|vampire|vampire hunter,5.9
Forgetting Sarah Marshall ,Nicholas Stoller,30000000,4,118,Mila Kunis,Jack McBrayer,Maria Thayer,62877175,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,death|death of wife|murder|thief|violence,6.7
Friends with Money ,Nicole Holofcener,6500000,4,88,Greg Germann,Marin Hinkle,Jake Cherry,13367101,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,mission|navy seal|terrorist|torture|valor,6.5
Garden State ,Zach Braff,2500000,4,102,Armando Riesco,Michael Weston,Jill Flint,26781723,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,murder|power|psychotronic|tough cop|union,5.2
How Stella Got Her Groove Back ,Kevin Rodney Sullivan,20000000,4,124,Richard Lawson,James Pickens Jr.,Barry Shabaka Henley,37672350,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,book|orchid|screenwriter|thief|twin,7.7
It's Complicated ,Nancy Meyers,85000000,4,120,Meryl Streep,Hunter Parrish,Zoe Kazan,112703470,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,breath on mirror|buried alive|engagement ring|looking at one's self in a mirror|serial killer,5.9
Kissing Jessica Stein ,Charles Herman-Wurmfeld,1000000,4,97,Scott Cohen,Jennifer Westfeldt,Brian Stepanek,7022940,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,ex soldier|hijacker|hostage|president|terrorist,6.4
Latter Days ,C. Jay Cox,850000,4,107,Joseph Gordon-Levitt,Rob McElhenney,Jacqueline Bisset,819939,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bar|box office flop|hostage|new orleans louisiana|police,6.1
Living Out Loud ,Richard LaGravenese,12000000,4,100,Holly Hunter,Eddie Cibrian,Jenette Goldstein,12902790,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,african american protagonist|african americans|boxing gym|gym|rumble in the jungle,6.8
Love & Other Drugs ,Edward Zwick,30000000,4,112,Jake Gyllenhaal,Anne Hathaway,Judy Greer,32357532,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,alien|crash|planet|prison|survivor,6.4
Lovely & Amazing ,Nicole Holofcener,250000,4,91,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,4186931,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,alien|blood|breeding|clone|scientist,6.3
Mystic Pizza ,Donald Petrie,6000000,4,104,Julia Roberts,Lili Taylor,Conchata Ferrell,12793213,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,alien|escape|hunting|hybrid|predator,4.7
Next Stop Wonderland ,Brad Anderson,1000000,4,104,Philip Seymour Hoffman,Callie Thorne,Holland Taylor,3386698,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,alien|human versus alien|monster|rescue mission|space marine,8.4
Outside Providence ,Michael Corrente,7000000,4,96,Jonathan Brandis,George Wendt,Shawn Hatosy,7292175,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,andes mountains|crash|death|starvation|stranded,7.1
Pushing Tin ,Mike Newell,38000000,4,124,Angelina Jolie Pitt,Kurt Fuller,Jake Weber,8406264,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,black comedy|bounty hunter|diamond|machismo|money,5.7
Safety Not Guaranteed ,Colin Trevorrow,750000,4,86,Mary Lynn Rajskub,Mark Duplass,Jeff Garlin,4007792,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,best friend|lake|love|small town|womanizer,6.9
Secretary ,Steven Shainberg,4000000,4,104,Jeremy Davies,Stephen McHattie,Lesley Ann Warren,4046737,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,band|magazine|rolling stone magazine|smoking marijuana|tour,7.9
Sex and the City 2 ,Michael Patrick King,100000000,4,146,Chris Noth,Liza Minnelli,Kristin Davis,95328937,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,kidnapping|partner|ransom|school|secret service,6.3
Shakespeare in Love ,John Madden,25000000,4,123,Tom Wilkinson,Martin Clunes,Simon Callow,100241322,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1800s|classical composer|composer|first person narration|opera,8.3
She's the One ,Edward Burns,3500000,4,96,John Mahoney,Frank Vincent,Michael McGlone,9449219,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,domestic violence|drug dealer|homosexuality|midlife crisis|unfaithfulness,8.4
Silver Linings Playbook ,David O. Russell,21000000,4,122,Jennifer Lawrence,Robert De Niro,Bradley Cooper,132088910,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,death|heroin|popcorn|smuggling|vietnam,7.8
Solitary Man ,Brian Koppelman,15000000,4,90,Jenna Fischer,David Costabile,Richard Schiff,4360548,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,curb stomping|neo nazi|prison|son dislikes mother's boyfriend|white supremacist,8.6
"Synecdoche, New York ",Charlie Kaufman,21000000,4,124,Philip Seymour Hoffman,Jennifer Jason Leigh,Samantha Morton,3081925,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,based on true story|con artist|drunk wife|fbi investigation|scam,7.3
Take Me Home Tonight ,Michael Dowse,23000000,4,97,Topher Grace,Michael Biehn,Dan Fogler,6923891,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,blood splatter|island|motorboat|ninja|sequel to cult film,4.7
The Brothers McMullen ,Edward Burns,25000,4,98,Shari Albert,Michael McGlone,Maxine Bahns,10246600,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,beach|beach house|college|party|student,6.4
The Girl Next Door ,Luke Greenfield,25000000,4,110,Chris Marquette,Timothy Bottoms,Jacob Young,14589444,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1990s|first love|milf|prom|virginity,7
The Incredibly True Adventure of Two Girls in Love ,Maria Maggenti,250000,4,94,Nicole Ari Parker,Laurel Holloman,Stephanie Berry,1977544,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1980s|business card|male rear nudity|materialism|narcissism,7.6
The Object of My Affection ,Nicholas Hytner,15000000,4,111,Liam Aiken,Tim Daly,Kali Rocha,29106737,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bikini|female female kiss|high school reunion|outdoor sex|upskirt,6.7
The Perez Family ,Mira Nair,11000000,4,113,Anjelica Huston,Chazz Palminteri,Vincent Gallo,2832826,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,assassin|death of child|iraq|sniper|sniper rifle,7.3
The Puffy Chair ,Jay Duplass,15000,4,85,Mark Duplass,Katie Aselton,Bari Hyman,192467,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bachelor party|blow job|breasts|friend|wedding,6.3
The Rules of Attraction ,Roger Avary,4000000,4,110,Ian Somerhalder,Faye Dunaway,Clifton Collins Jr.,6525762,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,american|filipino|friendship|guerrilla army|village,5.8
The Spectacular Now ,James Ponsoldt,2500000,4,95,Shailene Woodley,Jennifer Jason Leigh,Dayo Okeniyi,6851969,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,courtroom|mutiny|ship|slave ship|slave trade,7.2
The Story of Us ,Rob Reiner,50000000,4,95,Bruce Willis,Tim Matheson,Rita Wilson,27067160,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,box office flop|critically bashed|director|hollywood|mockumentary,3.5
The Wackness ,Jonathan Levine,6000000,4,99,Mary-Kate Olsen,Aaron Yoo,Method Man,2077046,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,alopecia|belfast northern ireland|ireland|irish republican army|scalper,6.3
The Wood ,Rick Famuyiwa,6000000,4,106,Omar Epps,Tamala Jones,Richard T. Jones,25047631,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,blonde|mafia|mental illness|prison|second part,5.9
Trust the Man ,Bart Freundlich,9000000,4,103,Billy Crudup,Garry Shandling,Dagmara Dominczyk,1530535,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,analyst|mafia|patient|psychiatrist|wedding,6.7
When Harry Met Sally... ,Rob Reiner,16000000,4,89,Bruno Kirby,Gretchen Palmer,Harley Jane Kozak,92823600,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,apartment|fate|gun|love|mysterious man,5.6
You Will Meet a Tall Dark Stranger ,Woody Allen,22000000,4,98,Anthony Hopkins,Naomi Watts,Ewen Bremner,3247816,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,drink|ira|irish|limerick|prejudice,7.3
Youth in Revolt ,Miguel Arteta,18000000,4,90,Steve Buscemi,Ari Graynor,Fred Willard,15281286,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,academic probation|camera shot of feet|fraternity|school expulsion|smashing a guitar,7.6
American Desi ,Piyush Dinker Pandya,250000,6,100,Purva Bedi,Rizwan Manji,Anil Kumar,902835,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,horror movie prequel|murder|paranormal activity|self sacrifice|suicide,5.4
Shortbus ,John Cameron Mitchell,2000000,6,101,Sook-Yin Lee,Peter Stickles,Raphael Barker,1984378,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,full frontal male nudity|hotel room|multiple characters voiced by same person|one night stand|sex in hotel room,7.3
Blast from the Past ,Hugh Wilson,35000000,3,112,Brendan Fraser,Sissy Spacek,Douglas Smith,26494611,Comedy|Drama|Romance|Sci-Fi,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,breasts|coach|football|in medias res|vomiting,6.8
Fever Pitch ,Bobby Farrelly,30000000,3,104,Jimmy Fallon,KaDee Strickland,Ione Skye,42071069,Comedy|Drama|Romance|Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,love at first sight|new york city|sex|teacher|writer,6.4
Juwanna Mann ,Jesse Vaughan,15600000,3,91,Vivica A. Fox,Jenifer Lewis,Kevin Pollak,13571817,Comedy|Drama|Romance|Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,army|green beret|insanity|jungle|vietnam,8.5
Leatherheads ,George Clooney,58000000,3,114,Robert Baker,Malcolm Goodwin,Matt Bushell,31199215,Comedy|Drama|Romance|Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,april fool's day|island|mansion|psycho|secret,6.2
Mr 3000 ,Charles Stone III,30000000,3,104,Bernie Mac,Chris Noth,Paul Sorvino,21800302,Comedy|Drama|Romance|Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,based on cult tv series|critically acclaimed|exercise machine|midnight movie|robot,6.9
Summer Catch ,Michael Tollin,34000000,3,108,Marc Blucas,Brian Dennehy,Bruce Davison,19693891,Comedy|Drama|Romance|Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,accidental death|dead woman|dead woman with eyes open|death of mistress|manager,6.6
Jerry Maguire ,Cameron Crowe,50000000,4,139,Tom Cruise,Kelly Preston,Bonnie Hunt,153620822,Comedy|Drama|Romance|Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1970s|cia|f word|u.s. embassy|year 1979,7.7
Love Ranch ,Taylor Hackford,25000000,4,117,Scout Taylor-Compton,Bai Ling,Gil Birmingham,134904,Comedy|Drama|Romance|Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,death|fbi|fbi agent|neighbor|professor,7.2
